Trd, 000060.050, 464.0
Trd, 000060.100, 398
Trd, 000060.375, 347
Trd, 000060.500, 418
Trd, 000060.750, 399
Trd, 000061.200, 399
Trd, 000061.325, 377.0
Trd, 000061.775, 376.0
Trd, 000062.175, 380
Trd, 000062.325, 350
Trd, 000062.800, 385
Trd, 000063.475, 326.0
Trd, 000064.450, 325.0
Trd, 000070.875, 318
Trd, 000072.200, 312
Trd, 000120.150, 311
Trd, 000120.200, 311
Trd, 000120.250, 312
Trd, 000120.300, 337
Trd, 000120.400, 325.0
Trd, 000120.875, 385
Trd, 000121.000, 319
Trd, 000121.550, 322
Trd, 000121.625, 312
Trd, 000122.325, 310.0
Trd, 000124.425, 310.0
Trd, 000125.675, 310.0
Trd, 000136.825, 310.0
Trd, 000137.925, 310.0
Trd, 000138.250, 310
Trd, 000180.200, 310
Trd, 000180.350, 310.0
Trd, 000180.425, 311
Trd, 000180.650, 310
Trd, 000180.725, 310
Trd, 000180.925, 310
Trd, 000181.425, 310.0
Trd, 000183.075, 310.0
Trd, 000183.350, 310.0
Trd, 000183.750, 310.0
Trd, 000185.300, 310.0
Trd, 000185.925, 310.0
Trd, 000240.150, 314
Trd, 000240.425, 310
Trd, 000240.950, 310.0
Trd, 000241.000, 310.0
Trd, 000241.150, 310.0
Trd, 000241.500, 310.0
Trd, 000241.625, 310.0
Trd, 000243.200, 310.0
Trd, 000244.200, 310
Trd, 000245.650, 310
Trd, 000245.850, 310.0
Trd, 000300.275, 443
Trd, 000300.350, 376.0
Trd, 000300.725, 310.0
Trd, 000300.775, 310.0
Trd, 000301.125, 313
Trd, 000301.225, 314
Trd, 000301.275, 315
Trd, 000301.575, 314
Trd, 000302.150, 310.0
Trd, 000302.200, 310.0
Trd, 000302.325, 310.0
Trd, 000303.300, 310
Trd, 000304.925, 310.0
Trd, 000311.875, 310.0
Trd, 000360.425, 310.0
Trd, 000360.500, 310.0
Trd, 000360.575, 310.0
Trd, 000361.100, 310.0
Trd, 000361.125, 310.0
Trd, 000361.575, 310.0
Trd, 000362.175, 310.0
Trd, 000362.425, 310.0
Trd, 000363.500, 310.0
Trd, 000366.725, 310
Trd, 000381.875, 310
Trd, 000420.700, 310.0
Trd, 000420.750, 310.0
Trd, 000421.350, 310.0
Trd, 000421.475, 310.0
Trd, 000421.575, 310
Trd, 000421.625, 310
Trd, 000422.125, 310.0
Trd, 000422.475, 310.0
Trd, 000423.700, 310
Trd, 000425.625, 310.0
Trd, 000430.900, 310.0
Trd, 000480.425, 401.0
Trd, 000480.550, 338.0
Trd, 000480.600, 347
Trd, 000480.800, 426.0
Trd, 000480.925, 354
Trd, 000481.150, 325.0
Trd, 000481.275, 347
Trd, 000481.450, 312
Trd, 000481.925, 344
Trd, 000482.250, 310.0
Trd, 000482.550, 312
Trd, 000484.350, 310
Trd, 000490.100, 310.0
Trd, 000491.625, 310.0
Trd, 000492.050, 310
Trd, 000540.525, 310.0
Trd, 000540.700, 310.0
Trd, 000540.900, 310.0
Trd, 000540.975, 310.0
Trd, 000541.075, 310
Trd, 000541.225, 310
Trd, 000541.275, 310.0
Trd, 000541.300, 313
Trd, 000541.775, 310.0
Trd, 000543.275, 310.0
Trd, 000547.900, 310.0
