Trd, 000060.150, 310.0
Trd, 000060.275, 310.0
Trd, 000060.300, 334
Trd, 000060.575, 310.0
Trd, 000060.800, 310.0
Trd, 000061.025, 310.0
Trd, 000061.800, 310
Trd, 000062.200, 310.0
Trd, 000062.625, 310.0
Trd, 000065.050, 310.0
Trd, 000067.575, 312
Trd, 000068.075, 312
Trd, 000073.375, 311
Trd, 000120.075, 310.0
Trd, 000120.325, 310.0
Trd, 000120.850, 310.0
Trd, 000121.800, 310.0
Trd, 000121.950, 310.0
Trd, 000122.100, 310.0
Trd, 000122.450, 310
Trd, 000123.400, 310.0
Trd, 000126.600, 310.0
Trd, 000127.850, 311
Trd, 000180.175, 464.0
Trd, 000180.925, 310.0
Trd, 000181.300, 310.0
Trd, 000181.800, 310.0
Trd, 000181.950, 310
Trd, 000182.250, 310.0
Trd, 000182.750, 310.0
Trd, 000182.975, 310.0
Trd, 000187.500, 310
Trd, 000221.850, 310.0
Trd, 000240.625, 310.0
Trd, 000241.200, 310.0
Trd, 000241.425, 310.0
Trd, 000242.300, 310
Trd, 000242.325, 310.0
Trd, 000242.650, 310
Trd, 000243.725, 310
Trd, 000246.425, 310.0
Trd, 000246.650, 310.0
Trd, 000248.600, 310.0
Trd, 000300.500, 310.0
Trd, 000300.850, 310
Trd, 000301.050, 310.0
Trd, 000301.275, 310
Trd, 000301.500, 310.0
Trd, 000301.800, 310.0
Trd, 000301.850, 310
Trd, 000305.950, 310.0
Trd, 000310.425, 310.0
Trd, 000312.325, 310.0
Trd, 000360.575, 310.0
Trd, 000360.800, 310.0
Trd, 000360.825, 310.0
Trd, 000361.625, 310
Trd, 000361.925, 310
Trd, 000362.100, 310
Trd, 000365.750, 310.0
Trd, 000366.600, 310.0
Trd, 000367.275, 310.0
Trd, 000406.050, 310
Trd, 000420.975, 310.0
Trd, 000421.075, 310.0
Trd, 000422.150, 310.0
Trd, 000422.250, 310
Trd, 000422.400, 310.0
Trd, 000422.550, 310.0
Trd, 000424.875, 310
Trd, 000425.525, 310
Trd, 000426.150, 310.0
Trd, 000431.150, 310
Trd, 000480.525, 310.0
Trd, 000480.575, 310.0
Trd, 000481.000, 310
Trd, 000482.225, 310.0
Trd, 000483.000, 310
Trd, 000483.350, 310.0
Trd, 000484.500, 310
Trd, 000485.800, 310.0
Trd, 000486.350, 310.0
Trd, 000486.925, 310
Trd, 000540.525, 310.0
Trd, 000540.575, 314
Trd, 000540.700, 352
Trd, 000541.150, 310.0
Trd, 000541.375, 310.0
Trd, 000541.975, 310.0
Trd, 000543.575, 310.0
Trd, 000544.000, 310.0
Trd, 000545.725, 310
Trd, 000546.750, 310.0
Trd, 000555.325, 310.0
