Trd, 000060.125, 347
Trd, 000061.550, 330
Trd, 000062.400, 329
Trd, 000062.600, 326
Trd, 000062.700, 329
Trd, 000062.725, 332
Trd, 000062.850, 325
Trd, 000063.150, 324
Trd, 000065.850, 321
Trd, 000066.000, 323
Trd, 000068.525, 314
Trd, 000083.425, 323
Trd, 000106.500, 314
Trd, 000121.075, 344
Trd, 000121.825, 335
Trd, 000122.350, 319
Trd, 000123.125, 320
Trd, 000124.175, 321
Trd, 000124.800, 320
Trd, 000125.925, 325
Trd, 000127.300, 314
Trd, 000127.850, 323
Trd, 000130.225, 345
Trd, 000130.500, 347
Trd, 000134.575, 310
Trd, 000141.175, 319
Trd, 000180.400, 324
Trd, 000181.425, 360
Trd, 000182.175, 340
Trd, 000182.625, 339
Trd, 000182.875, 334
Trd, 000183.250, 317
Trd, 000185.325, 310.0
Trd, 000186.475, 310.0
Trd, 000186.675, 310.0
Trd, 000187.900, 315
Trd, 000189.150, 331
Trd, 000192.025, 330
Trd, 000193.525, 324
Trd, 000229.925, 310
Trd, 000230.875, 319
Trd, 000240.800, 333
Trd, 000241.425, 323
Trd, 000243.425, 318
Trd, 000243.900, 320
Trd, 000244.450, 321
Trd, 000244.950, 321
Trd, 000246.225, 322
Trd, 000247.800, 322
Trd, 000248.125, 334
Trd, 000252.150, 310
Trd, 000252.500, 310
Trd, 000253.775, 339
Trd, 000262.875, 322
Trd, 000273.075, 322
Trd, 000300.650, 322
Trd, 000301.100, 317
Trd, 000301.700, 343
Trd, 000302.075, 344
Trd, 000302.400, 345
Trd, 000302.675, 342
Trd, 000303.175, 340
Trd, 000303.250, 338
Trd, 000303.900, 338
Trd, 000304.250, 348
Trd, 000304.350, 336
Trd, 000305.250, 335
Trd, 000316.150, 316
Trd, 000322.925, 313
Trd, 000360.525, 380
Trd, 000361.800, 310
Trd, 000362.425, 310.0
Trd, 000362.700, 310.0
Trd, 000363.125, 317
Trd, 000365.600, 310
Trd, 000366.050, 315
Trd, 000366.075, 319
Trd, 000371.150, 342
Trd, 000371.500, 313
Trd, 000375.150, 321
Trd, 000375.500, 319
Trd, 000395.975, 312
Trd, 000420.525, 333
Trd, 000421.000, 327
Trd, 000421.250, 327
Trd, 000421.525, 326
Trd, 000421.925, 333
Trd, 000422.000, 334
Trd, 000423.125, 335
Trd, 000423.825, 334
Trd, 000424.025, 312
Trd, 000425.875, 336
Trd, 000428.150, 322
Trd, 000433.000, 318
Trd, 000440.025, 337
Trd, 000480.325, 321
Trd, 000480.625, 392
Trd, 000480.775, 355
Trd, 000482.000, 332
Trd, 000482.375, 322
Trd, 000482.575, 321
Trd, 000483.675, 330
Trd, 000485.925, 310
Trd, 000487.000, 311
Trd, 000487.125, 322
Trd, 000487.400, 326
Trd, 000491.450, 334
Trd, 000501.725, 311
Trd, 000536.325, 314
Trd, 000542.725, 310.0
Trd, 000543.050, 310.0
Trd, 000544.325, 310.0
Trd, 000544.700, 310.0
Trd, 000544.850, 316
Trd, 000545.375, 325
Trd, 000546.600, 328
Trd, 000547.400, 324
Trd, 000547.575, 323
Trd, 000548.175, 329
Trd, 000548.500, 337
Trd, 000548.775, 332
Trd, 000558.750, 323
Trd, 000560.675, 311
