63.175, Bid:,9,250,2,262,1,275,1,286,1,287,1,300,1,301,1,303,1,304,1,Ask:,5,310,6,311,1,340,1,446,1,483,1,
63.475, Bid:,9,250,2,262,1,275,1,286,1,287,1,300,1,301,1,304,1,305,1,Ask:,5,310,6,311,1,340,1,446,1,483,1,
63.575, Bid:,9,250,2,262,1,275,1,287,1,297,1,300,1,301,1,304,1,305,1,Ask:,5,310,6,311,1,340,1,446,1,483,1,
63.625, Bid:,9,250,2,262,1,275,1,287,1,297,1,300,1,301,1,305,1,306,1,Ask:,5,310,6,311,1,340,1,446,1,483,1,
63.750, Bid:,9,250,2,262,1,275,1,287,1,297,1,300,1,301,1,306,1,307,1,Ask:,5,310,6,311,1,340,1,446,1,483,1,
63.775, Bid:,9,250,2,262,1,275,1,287,1,297,1,300,1,301,1,306,1,307,1,Ask:,5,310,6,311,1,337,1,340,1,446,1,
63.875, Bid:,9,250,2,262,1,275,1,287,1,297,1,300,1,301,1,306,1,308,1,Ask:,5,310,6,311,1,337,1,340,1,446,1,
63.925, Bid:,9,250,1,262,1,275,1,287,1,297,1,300,1,301,1,306,1,308,1,Ask:,5,310,5,311,1,337,1,340,1,446,1,
64.250, Bid:,9,73,1,250,1,262,1,275,1,287,1,297,1,300,1,306,1,308,1,Ask:,5,310,5,311,1,337,1,340,1,446,1,
64.625, Bid:,9,73,1,250,1,262,1,275,1,287,1,297,1,300,1,308,1,309,1,Ask:,5,310,5,311,1,337,1,340,1,446,1,
64.650, Bid:,8,73,1,250,1,262,1,275,1,287,1,297,1,300,1,309,1,Ask:,5,310,4,311,1,337,1,340,1,446,1,
65.175, Bid:,7,73,1,250,1,262,1,275,1,287,1,297,1,300,1,Ask:,5,310,3,311,1,337,1,340,1,446,1,
65.475, Bid:,7,73,1,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,5,310,3,311,1,337,1,340,1,446,1,
66.325, Bid:,7,73,1,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,5,310,3,311,1,337,1,340,1,432,1,
66.600, Bid:,7,73,1,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,5,310,3,311,1,337,1,340,1,397,1,
66.800, Bid:,7,73,1,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,5,310,3,311,1,337,1,340,1,361,1,
66.850, Bid:,7,250,1,262,1,264,1,275,1,287,1,300,1,306,1,Ask:,5,310,3,311,1,337,1,340,1,361,1,
66.900, Bid:,7,250,1,262,1,264,1,275,1,287,1,300,1,306,1,Ask:,5,310,3,311,1,340,1,361,1,370,1,
67.250, Bid:,7,250,1,262,1,264,1,275,1,287,1,300,1,306,1,Ask:,4,310,4,311,1,361,1,370,1,
67.725, Bid:,7,250,1,262,1,264,1,275,1,287,1,300,1,306,1,Ask:,4,310,4,311,1,370,1,404,1,
68.100, Bid:,7,195,1,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,4,311,1,370,1,404,1,
68.350, Bid:,7,195,1,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,4,311,1,358,1,404,1,
68.475, Bid:,7,250,1,262,1,273,1,275,1,287,1,300,1,306,1,Ask:,4,310,4,311,1,358,1,404,1,
69.100, Bid:,7,250,1,262,1,273,1,275,1,287,1,300,1,306,1,Ask:,4,310,4,311,1,341,1,404,1,
69.700, Bid:,7,250,1,262,1,273,1,275,1,287,1,300,1,306,1,Ask:,4,310,4,311,1,341,1,345,1,
69.850, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,341,1,345,1,
70.350, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,341,1,413,1,
70.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,328,1,341,1,
71.425, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,328,1,368,1,
71.475, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,322,1,368,1,
71.675, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,322,1,408,1,
72.100, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,408,1,496,1,
72.725, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,398,1,408,1,
72.900, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,381,1,408,1,
73.275, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,354,1,408,1,
73.325, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,354,1,481,1,
74.925, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,322,1,481,1,
75.375, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,368,1,481,1,
75.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,347,1,481,1,
77.075, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,347,1,389,1,
77.700, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,389,1,432,1,
77.850, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,321,1,389,1,
78.050, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,321,1,326,1,
78.275, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,326,1,436,1,
78.400, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,326,1,386,1,
78.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,347,1,386,1,
79.200, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,386,1,491,1,
79.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,470,1,491,1,
80.650, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,443,1,491,1,
81.550, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,408,1,491,1,
82.025, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,462,1,491,1,
82.050, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,462,1,
84.300, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,422,1,
85.000, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,347,1,
85.200, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,483,1,
85.575, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,402,1,483,1,
86.975, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,459,1,483,1,
87.100, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,404,1,483,1,
87.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,404,1,409,1,
87.675, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,334,1,404,1,
87.800, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,334,1,394,1,
88.175, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,316,1,334,1,
88.825, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,334,1,383,1,
91.725, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,334,1,487,1,
92.075, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,323,1,334,1,
92.450, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,323,1,456,1,
92.575, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,323,1,384,1,
93.175, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,384,1,434,1,
93.550, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,362,1,434,1,
93.575, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,328,1,362,1,
93.875, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,362,1,409,1,
94.650, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,362,1,446,1,
95.150, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,362,1,393,1,
95.325, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,362,1,401,1,
96.150, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,401,1,428,1,
96.275, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,428,1,500,1,
98.125, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,423,1,428,1,
98.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,375,1,428,1,
99.025, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,428,1,488,1,
99.175, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,389,1,428,1,
99.525, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,324,1,389,1,
99.775, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,389,1,397,1,
101.350, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,397,1,399,1,
101.425, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,399,1,453,1,
101.750, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,453,1,463,1,
101.825, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,456,1,463,1,
101.950, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,463,1,
102.125, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,435,1,
102.450, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,435,1,477,1,
103.250, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,412,1,477,1,
104.350, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,412,1,489,1,
104.575, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,336,1,412,1,
106.425, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,348,1,412,1,
107.000, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,366,1,412,1,
107.425, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,348,1,412,1,
107.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,348,1,488,1,
107.800, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,336,1,488,1,
108.000, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,336,1,348,1,
108.175, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,336,1,456,1,
108.600, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,336,1,400,1,
109.600, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,400,1,471,1,
110.225, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,317,1,400,1,
110.325, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,400,1,423,1,
110.900, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,347,1,400,1,
111.350, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,347,1,412,1,
111.400, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,348,1,412,1,
111.650, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,348,1,473,1,
111.950, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,473,1,491,1,
112.050, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,355,1,491,1,
112.350, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,355,1,486,1,
112.400, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,355,1,461,1,
112.525, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,355,1,378,1,
113.200, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,334,1,355,1,
113.225, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,355,1,500,1,
113.325, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,500,1,
113.600, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,415,1,500,1,
113.700, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,349,1,500,1,
113.900, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,454,1,500,1,
114.675, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,346,1,500,1,
115.125, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,346,1,487,1,
115.625, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,346,1,437,1,
116.025, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,437,1,
116.175, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,414,1,
116.425, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,325,1,338,1,
117.825, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,483,1,
118.150, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,338,1,446,1,
118.700, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,406,1,446,1,
118.975, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,394,1,406,1,
119.050, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,325,1,406,1,
119.500, Bid:,6,250,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,311,1,325,1,490,1,
120.050, Bid:,0,Ask:,0,
120.050, Bid:,1,464,1,Ask:,0,
120.075, Bid:,2,464,1,490,1,Ask:,0,
120.100, Bid:,1,464,1,Ask:,0,
120.125, Bid:,2,414,1,464,1,Ask:,0,
120.150, Bid:,1,414,1,Ask:,0,
120.200, Bid:,1,414,1,Ask:,1,500,1,
120.225, Bid:,0,Ask:,1,500,1,
120.250, Bid:,1,300,1,Ask:,1,500,1,
120.275, Bid:,2,300,1,313,1,Ask:,1,500,1,
120.300, Bid:,3,300,1,313,1,376,1,Ask:,1,500,1,
120.325, Bid:,2,300,1,313,1,Ask:,1,500,1,
120.350, Bid:,1,300,1,Ask:,1,500,1,
120.375, Bid:,2,275,1,300,1,Ask:,1,500,1,
120.425, Bid:,2,275,1,300,1,Ask:,1,499,1,
120.450, Bid:,2,275,1,300,1,Ask:,2,397,1,499,1,
120.500, Bid:,2,275,1,300,1,Ask:,3,310,1,397,1,499,1,
120.525, Bid:,3,69,1,275,1,300,1,Ask:,3,310,1,397,1,499,1,
120.550, Bid:,3,69,1,275,1,300,1,Ask:,3,310,2,397,1,499,1,
120.600, Bid:,3,69,1,275,1,300,1,Ask:,3,310,2,378,1,499,1,
120.625, Bid:,3,69,1,275,1,300,1,Ask:,3,310,3,378,1,499,1,
120.650, Bid:,3,69,1,275,1,300,1,Ask:,3,310,4,378,1,499,1,
120.725, Bid:,3,69,1,275,1,300,1,Ask:,3,310,3,378,1,499,1,
120.750, Bid:,3,69,1,275,1,300,1,Ask:,4,310,3,378,1,490,1,499,1,
120.775, Bid:,3,69,1,275,1,300,1,Ask:,5,310,3,321,1,378,1,490,1,499,1,
120.800, Bid:,3,69,1,275,1,300,1,Ask:,5,310,2,321,1,378,1,490,1,499,1,
120.825, Bid:,3,69,1,275,1,300,1,Ask:,5,310,1,321,1,378,1,490,1,499,1,
120.875, Bid:,3,69,1,275,1,300,1,Ask:,5,310,1,321,1,334,1,490,1,499,1,
120.900, Bid:,3,69,1,275,1,300,1,Ask:,5,310,2,321,1,334,1,490,1,499,1,
120.950, Bid:,4,69,1,275,1,300,1,306,1,Ask:,5,310,2,321,1,334,1,490,1,499,1,
121.000, Bid:,4,69,1,275,1,300,1,306,1,Ask:,5,310,1,321,1,334,1,490,1,499,1,
121.025, Bid:,5,69,1,275,1,300,1,306,1,307,1,Ask:,5,310,1,321,1,334,1,490,1,499,1,
121.075, Bid:,5,69,1,275,1,300,1,306,1,308,1,Ask:,5,310,1,321,1,334,1,490,1,499,1,
121.100, Bid:,5,69,1,275,1,300,1,306,1,308,1,Ask:,4,310,2,321,1,334,1,490,1,
121.200, Bid:,5,69,1,275,1,300,1,306,1,308,1,Ask:,4,310,3,321,1,334,1,490,1,
121.250, Bid:,5,69,1,275,1,300,1,306,1,309,1,Ask:,4,310,3,321,1,334,1,490,1,
121.275, Bid:,5,203,1,275,1,300,1,306,1,309,1,Ask:,4,310,3,321,1,334,1,490,1,
121.300, Bid:,5,260,1,275,1,300,1,306,1,309,1,Ask:,4,310,3,321,1,334,1,490,1,
121.375, Bid:,6,260,1,275,1,287,1,300,1,306,1,309,1,Ask:,4,310,3,321,1,334,1,490,1,
121.575, Bid:,7,18,1,260,1,275,1,287,1,300,1,306,1,309,1,Ask:,4,310,3,321,1,334,1,490,1,
121.800, Bid:,8,18,1,260,1,262,1,275,1,287,1,300,1,306,1,309,1,Ask:,4,310,3,321,1,334,1,490,1,
121.825, Bid:,8,18,1,260,1,262,1,275,1,287,1,300,1,306,1,309,1,Ask:,4,310,4,321,1,334,1,490,1,
121.900, Bid:,7,18,1,260,1,262,1,275,1,287,1,300,1,306,1,Ask:,4,310,3,321,1,334,1,490,1,
122.000, Bid:,7,18,1,260,1,262,1,275,1,287,1,300,1,309,1,Ask:,4,310,3,321,1,334,1,490,1,
122.075, Bid:,7,18,1,260,1,262,1,275,1,287,1,300,1,309,1,Ask:,4,310,4,321,1,334,1,490,1,
122.150, Bid:,7,18,1,260,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,5,334,1,490,1,
122.175, Bid:,7,56,1,260,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,5,334,1,490,1,
122.275, Bid:,7,56,1,144,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,5,334,1,490,1,
122.300, Bid:,7,56,1,144,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,6,334,1,490,1,
122.325, Bid:,7,56,1,144,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,6,319,1,490,1,
122.525, Bid:,8,56,1,144,1,250,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,6,319,1,490,1,
122.575, Bid:,8,58,1,144,1,250,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,6,319,1,490,1,
122.600, Bid:,8,58,1,144,1,250,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,6,319,1,343,1,
122.950, Bid:,8,58,1,144,1,250,1,262,1,275,1,287,1,300,1,309,1,Ask:,3,310,6,319,1,320,1,
123.000, Bid:,9,58,1,144,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,6,319,1,320,1,
123.200, Bid:,9,58,1,113,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,6,319,1,320,1,
123.650, Bid:,9,70,1,113,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,6,319,1,320,1,
123.700, Bid:,9,113,1,201,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,6,319,1,320,1,
123.850, Bid:,9,113,1,201,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,7,319,1,320,1,
123.900, Bid:,9,95,1,113,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,7,319,1,320,1,
123.950, Bid:,9,95,1,113,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,6,319,1,320,1,
124.025, Bid:,8,113,1,250,1,262,1,275,1,287,1,300,1,303,1,309,1,Ask:,3,310,5,319,1,320,1,
