60.800, Bid:,11,25,1,30,1,52,1,63,1,76,1,138,1,175,1,190,1,208,1,260,1,278,1,Ask:,7,329,1,353,1,354,1,390,1,419,1,420,1,475,1,
60.825, Bid:,11,25,1,30,1,52,1,63,1,76,1,138,1,175,1,190,1,208,1,260,1,278,1,Ask:,8,328,1,329,1,353,1,354,1,390,1,419,1,420,1,475,1,
60.850, Bid:,11,25,1,30,1,52,1,63,1,76,1,138,1,175,1,190,1,208,1,260,1,278,1,Ask:,9,328,1,329,1,353,1,354,1,390,1,419,1,420,1,436,1,475,1,
60.875, Bid:,11,25,1,30,1,52,1,63,1,76,1,138,1,175,1,190,1,208,1,260,1,278,1,Ask:,9,328,1,329,1,354,1,390,1,419,1,420,1,424,1,436,1,475,1,
60.900, Bid:,11,25,1,30,1,52,1,63,1,76,1,138,1,175,1,190,1,208,1,260,1,278,1,Ask:,8,328,1,329,1,354,1,390,1,419,1,420,1,424,2,475,1,
60.925, Bid:,12,25,1,30,1,52,1,63,1,76,1,92,1,138,1,175,1,190,1,208,1,260,1,278,1,Ask:,8,328,1,329,1,354,1,390,1,419,1,420,1,424,2,475,1,
60.950, Bid:,12,25,1,30,1,52,1,63,1,76,1,92,1,138,1,175,1,190,1,208,1,278,1,279,1,Ask:,8,328,1,329,1,354,1,390,1,419,1,420,1,424,2,475,1,
60.975, Bid:,12,25,1,30,1,52,1,63,1,76,1,92,1,138,1,175,1,190,1,208,1,278,1,279,1,Ask:,9,328,1,329,1,354,1,390,1,419,1,420,1,424,1,475,1,488,1,
61.000, Bid:,12,25,1,30,1,52,1,63,1,76,1,92,1,138,1,175,1,190,1,208,1,278,1,279,1,Ask:,10,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.025, Bid:,12,30,1,52,1,63,1,76,1,92,1,138,1,175,1,179,1,190,1,208,1,278,1,279,1,Ask:,10,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.050, Bid:,12,4,1,30,1,52,1,63,1,92,1,138,1,175,1,179,1,190,1,208,1,278,1,279,1,Ask:,10,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.075, Bid:,12,4,1,30,1,52,1,63,1,138,1,174,1,175,1,179,1,190,1,208,1,278,1,279,1,Ask:,10,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.100, Bid:,12,4,1,30,1,52,1,63,1,138,1,174,1,175,1,179,1,190,1,208,1,278,1,279,1,Ask:,11,325,1,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.225, Bid:,12,4,1,30,1,52,1,63,1,138,1,174,1,179,1,190,1,208,1,278,1,279,1,283,1,Ask:,11,325,1,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.250, Bid:,12,30,1,52,1,63,1,138,1,146,1,174,1,179,1,190,1,208,1,278,1,279,1,283,1,Ask:,11,325,1,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.275, Bid:,12,30,1,63,1,138,1,146,1,174,1,179,1,190,1,208,1,263,1,278,1,279,1,283,1,Ask:,11,325,1,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.325, Bid:,13,16,1,30,1,63,1,138,1,146,1,174,1,179,1,190,1,208,1,263,1,278,1,279,1,283,1,Ask:,11,325,1,328,1,329,1,354,1,390,1,419,1,420,1,424,1,466,1,475,1,488,1,
61.350, Bid:,13,16,1,30,1,63,1,138,1,146,1,174,1,179,1,190,1,208,1,263,1,278,1,279,1,283,1,Ask:,12,325,1,328,1,329,1,354,1,390,1,419,1,420,1,424,1,426,1,466,1,475,1,488,1,
61.375, Bid:,13,16,1,30,1,63,1,138,1,146,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,12,325,1,328,1,329,1,354,1,390,1,419,1,420,1,424,1,426,1,466,1,475,1,488,1,
61.400, Bid:,13,16,1,30,1,63,1,138,1,146,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,12,325,1,328,1,329,1,354,1,390,1,420,1,424,1,426,1,458,1,466,1,475,1,488,1,
61.425, Bid:,13,16,1,30,1,63,1,138,1,146,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,13,324,1,325,1,328,1,329,1,354,1,390,1,420,1,424,1,426,1,458,1,466,1,475,1,488,1,
61.450, Bid:,13,16,1,30,1,63,1,138,1,146,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,13,323,1,324,1,325,1,328,1,329,1,354,1,390,1,420,1,424,1,458,1,466,1,475,1,488,1,
61.500, Bid:,13,16,1,30,1,63,1,65,1,138,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,13,323,1,324,1,325,1,328,1,329,1,354,1,390,1,420,1,424,1,458,1,466,1,475,1,488,1,
61.525, Bid:,13,16,1,30,1,63,1,65,1,138,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,12,323,1,324,1,325,1,328,1,329,1,354,1,390,2,420,1,424,1,458,1,466,1,488,1,
61.550, Bid:,13,16,1,30,1,63,1,65,1,138,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,12,323,1,324,1,325,1,328,1,329,1,390,2,402,1,420,1,424,1,458,1,466,1,488,1,
61.575, Bid:,13,16,1,30,1,63,1,65,1,138,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,12,323,1,324,1,325,1,328,1,329,1,348,1,390,2,402,1,420,1,424,1,458,1,466,1,
61.600, Bid:,13,16,1,30,1,63,1,65,1,138,1,174,1,179,1,184,1,190,1,208,1,263,1,279,1,283,1,Ask:,12,323,1,324,1,328,1,329,1,348,1,351,1,390,2,402,1,420,1,424,1,458,1,466,1,
61.625, Bid:,13,16,1,30,1,63,1,65,1,73,1,138,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,12,323,1,324,1,328,1,329,1,348,1,351,1,390,2,402,1,420,1,424,1,458,1,466,1,
61.650, Bid:,13,16,1,30,1,42,1,63,1,65,1,138,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,12,323,1,324,1,328,1,329,1,348,1,351,1,390,2,402,1,420,1,424,1,458,1,466,1,
61.675, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,12,323,1,324,1,328,1,329,1,348,1,351,1,390,2,402,1,420,1,424,1,458,1,466,1,
61.725, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,13,323,1,324,1,328,1,329,1,348,1,351,1,390,2,402,1,413,1,420,1,424,1,458,1,466,1,
61.750, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,13,323,1,324,1,328,1,329,1,348,1,351,1,389,1,390,2,402,1,413,1,420,1,424,1,466,1,
61.775, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,13,323,1,324,1,328,1,329,1,348,1,351,1,389,1,390,1,402,1,413,1,420,1,424,2,466,1,
61.800, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,13,323,1,324,1,328,1,329,2,348,1,351,1,389,1,390,1,402,1,413,1,420,1,424,2,466,1,
61.825, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,13,323,1,324,1,328,1,329,2,348,1,351,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
61.850, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,174,1,179,1,184,1,190,1,263,1,279,1,283,1,Ask:,13,314,1,323,1,324,1,328,1,329,2,348,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
61.875, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,161,1,174,1,179,1,184,1,190,1,279,1,283,1,Ask:,13,314,1,323,1,324,1,328,1,329,2,348,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
61.900, Bid:,14,11,1,16,1,30,1,42,1,63,1,65,1,121,1,161,1,174,1,179,1,184,1,190,1,279,1,283,1,Ask:,13,314,1,323,1,324,1,328,1,329,2,348,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
61.925, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,161,1,174,1,179,1,184,1,190,1,279,1,283,1,Ask:,12,323,1,324,1,328,1,329,2,348,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
61.950, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,161,1,174,1,179,1,184,1,190,1,279,1,283,1,Ask:,12,322,1,323,1,324,1,329,2,348,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
61.975, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,161,1,174,1,179,1,184,1,190,1,279,1,283,1,Ask:,13,322,1,323,1,324,1,329,1,348,1,374,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
62.025, Bid:,13,11,1,16,1,30,1,42,1,63,1,65,1,107,1,161,1,179,1,184,1,190,1,279,1,283,1,Ask:,13,322,1,323,1,324,1,329,1,348,1,374,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
62.075, Bid:,14,11,1,16,1,30,1,42,1,63,1,65,1,107,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,Ask:,13,322,1,323,1,324,1,329,1,348,1,374,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
62.100, Bid:,14,11,1,16,1,30,1,42,1,63,1,65,1,107,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,Ask:,14,316,1,322,1,323,1,324,1,329,1,348,1,374,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
62.125, Bid:,14,11,1,16,1,30,1,42,1,63,1,65,1,107,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,Ask:,14,316,1,322,1,324,1,329,1,331,1,348,1,374,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,
62.150, Bid:,14,11,1,16,1,30,1,42,1,63,1,65,1,107,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,Ask:,15,316,1,322,1,324,1,329,1,331,1,348,1,374,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,485,1,
62.175, Bid:,15,11,1,16,1,30,1,42,1,63,1,65,1,107,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,316,1,322,1,324,1,329,1,331,1,348,1,374,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,485,1,
62.200, Bid:,15,11,1,16,1,30,1,42,1,63,1,65,1,107,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,316,1,322,1,324,1,329,1,331,1,348,1,381,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,485,1,
62.250, Bid:,15,11,1,16,1,42,1,63,1,65,1,107,1,141,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,316,1,322,1,324,1,329,1,331,1,348,1,381,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,485,1,
62.275, Bid:,15,11,1,16,1,42,1,63,1,65,1,107,1,141,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,315,1,316,1,324,1,329,1,331,1,348,1,381,1,389,1,390,1,402,1,408,1,420,1,424,2,466,1,485,1,
62.300, Bid:,15,11,1,16,1,42,1,63,1,65,1,107,1,141,1,161,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,315,1,316,1,324,1,331,1,348,1,381,1,389,1,390,1,402,1,403,1,408,1,420,1,424,2,466,1,485,1,
62.325, Bid:,15,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,315,1,316,1,324,1,331,1,348,1,381,1,389,1,390,1,402,1,403,1,408,1,420,1,424,2,466,1,485,1,
62.350, Bid:,15,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,315,1,316,1,324,1,348,1,369,1,381,1,389,1,390,1,402,1,403,1,408,1,420,1,424,2,466,1,485,1,
62.375, Bid:,15,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,277,1,279,1,283,1,284,1,Ask:,15,315,1,324,1,348,1,368,1,369,1,381,1,389,1,390,1,402,1,403,1,408,1,420,1,424,2,466,1,485,1,
62.400, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,279,1,283,1,284,1,Ask:,15,315,1,324,1,348,1,368,1,369,1,381,1,389,1,390,1,402,1,403,1,408,1,420,1,424,2,466,1,485,1,
62.425, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,279,1,283,1,284,1,Ask:,16,313,1,315,1,324,1,348,1,368,1,369,1,381,1,389,1,390,1,402,1,403,1,408,1,420,1,424,1,466,1,485,1,
62.450, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,279,1,283,1,284,1,Ask:,16,312,1,313,1,324,1,348,1,368,1,369,1,381,1,389,1,390,1,402,1,403,1,408,1,420,1,424,1,466,1,485,1,
62.475, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,279,1,283,1,284,1,Ask:,16,312,1,313,1,324,1,348,1,368,1,381,1,385,1,389,1,390,1,402,1,403,1,408,1,420,1,424,1,466,1,485,1,
62.525, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,283,1,284,1,285,1,Ask:,16,312,1,313,1,324,1,348,1,368,1,381,1,385,1,389,1,390,1,402,1,403,1,408,1,420,1,424,1,466,1,485,1,
62.550, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,283,1,284,1,285,1,Ask:,16,311,1,313,1,324,1,348,1,368,1,381,1,385,1,389,1,390,1,402,1,403,1,408,1,420,1,424,1,466,1,485,1,
62.575, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,283,1,284,1,285,1,Ask:,16,311,1,313,1,324,1,348,1,368,1,377,1,381,1,385,1,389,1,390,1,402,1,403,1,408,1,420,1,466,1,485,1,
62.600, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,283,1,284,1,285,1,Ask:,16,311,1,313,1,324,1,348,1,368,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,466,1,485,1,
62.625, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,179,1,184,1,190,1,214,1,277,1,283,1,284,1,285,1,Ask:,16,311,1,313,1,324,1,348,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,449,1,466,1,485,1,
62.650, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,107,1,141,1,184,1,190,1,211,1,214,1,277,1,283,1,284,1,285,1,Ask:,16,311,1,313,1,324,1,348,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,449,1,466,1,485,1,
62.675, Bid:,16,11,1,16,1,42,1,50,1,63,1,65,1,105,1,141,1,184,1,190,1,211,1,214,1,277,1,283,1,284,1,285,1,Ask:,16,311,1,313,1,324,1,348,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,449,1,466,1,485,1,
62.700, Bid:,15,11,1,16,1,42,1,50,1,63,1,65,1,105,1,141,1,184,1,211,1,214,1,277,1,283,1,284,1,285,1,Ask:,15,313,1,324,1,348,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,449,1,466,1,485,1,
62.725, Bid:,15,11,1,16,1,42,1,50,1,63,1,65,1,105,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,15,313,1,324,1,348,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,449,1,466,1,485,1,
62.800, Bid:,15,11,1,16,1,42,1,50,1,63,1,65,1,105,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,15,313,1,324,1,348,1,367,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,466,1,485,1,
62.825, Bid:,15,1,1,11,1,16,1,42,1,50,1,63,1,65,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,15,313,1,324,1,348,1,367,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,466,1,485,1,
62.875, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,15,313,1,324,1,348,1,367,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,420,1,466,1,485,1,
62.900, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,15,313,1,324,1,348,1,357,1,367,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,466,1,485,1,
62.925, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,15,312,1,313,1,348,1,357,1,367,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,408,1,466,1,485,1,
62.950, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,15,312,1,313,1,348,1,357,1,367,1,372,1,377,1,381,1,385,1,390,1,402,1,403,1,466,1,474,1,485,1,
62.975, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,285,1,Ask:,14,312,1,313,1,348,1,357,1,367,1,372,1,377,2,385,1,390,1,402,1,403,1,466,1,474,1,485,1,
63.000, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,286,1,Ask:,14,312,1,313,1,348,1,357,1,367,1,372,1,377,2,385,1,390,1,402,1,403,1,466,1,474,1,485,1,
63.025, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,286,1,Ask:,14,312,1,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.075, Bid:,15,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,277,1,283,1,284,1,287,1,Ask:,14,312,1,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.100, Bid:,14,1,1,11,1,16,1,42,1,50,1,65,1,71,1,184,1,211,1,214,1,254,1,283,1,284,1,287,1,Ask:,13,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.125, Bid:,14,1,1,11,1,16,1,42,1,65,1,71,1,109,1,184,1,211,1,214,1,254,1,283,1,284,1,287,1,Ask:,13,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.175, Bid:,14,1,1,11,1,16,1,42,1,71,1,109,1,184,1,190,1,211,1,214,1,254,1,283,1,284,1,287,1,Ask:,13,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.200, Bid:,14,1,1,11,1,16,1,42,1,71,1,109,1,184,1,190,1,211,1,214,1,254,1,283,1,284,1,288,1,Ask:,13,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.225, Bid:,14,11,1,16,1,42,1,71,1,92,1,109,1,184,1,190,1,211,1,214,1,254,1,283,1,284,1,288,1,Ask:,13,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.250, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,211,1,214,1,254,1,283,1,284,1,288,1,Ask:,13,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.275, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,211,1,214,1,254,1,283,1,284,1,289,1,Ask:,13,313,1,348,1,357,1,367,1,372,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.325, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,211,1,214,1,254,1,283,1,284,1,289,1,Ask:,13,313,1,334,1,348,1,357,1,367,1,377,2,390,1,402,1,403,1,437,1,466,1,474,1,485,1,
63.350, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,211,1,214,1,254,1,283,1,284,1,289,1,Ask:,13,313,1,334,1,348,1,357,1,367,1,377,2,384,1,390,1,402,1,403,1,437,1,466,1,474,1,
63.425, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,211,1,214,1,283,1,284,1,289,1,Ask:,13,313,1,334,1,348,1,357,1,367,1,377,2,384,1,390,1,402,1,403,1,437,1,466,1,474,1,
63.475, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,211,1,214,1,283,1,284,1,289,1,Ask:,14,313,1,318,1,334,1,348,1,357,1,367,1,377,1,384,1,390,1,402,1,403,1,437,1,466,1,474,1,
63.500, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,211,1,214,1,283,1,284,1,289,1,Ask:,14,313,1,318,1,334,1,352,1,357,1,367,1,377,1,384,1,390,1,402,1,403,1,437,1,466,1,474,1,
63.575, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,211,1,214,1,283,1,284,1,289,1,Ask:,14,313,1,318,1,334,1,352,1,367,1,377,1,384,1,390,1,402,1,403,1,437,1,447,1,466,1,474,1,
63.600, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,211,1,214,1,283,1,284,1,289,1,Ask:,15,313,1,318,1,324,1,334,1,352,1,367,1,377,1,384,1,390,1,402,1,403,1,437,1,447,1,466,1,474,1,
63.675, Bid:,14,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,211,1,214,1,283,1,284,1,289,1,Ask:,15,313,1,318,1,321,1,334,1,352,1,367,1,377,1,384,1,390,1,402,1,403,1,437,1,447,1,466,1,474,1,
63.725, Bid:,14,11,1,14,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,214,1,283,1,284,1,289,1,Ask:,15,313,1,318,1,321,1,334,1,352,1,367,1,377,1,384,1,390,1,402,1,403,1,437,1,447,1,466,1,474,1,
63.750, Bid:,14,11,1,14,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,214,1,283,1,284,1,289,1,Ask:,15,313,1,318,1,321,1,334,1,352,1,367,1,376,1,377,1,384,1,390,1,402,1,403,1,447,1,466,1,474,1,
63.775, Bid:,13,11,1,16,1,42,1,47,1,71,1,92,1,109,1,184,1,193,1,214,1,283,1,284,1,289,1,Ask:,14,318,1,321,1,334,1,352,1,367,1,376,1,377,1,384,1,390,1,402,1,403,1,447,1,466,1,474,1,
