Trd, 000060.375, 310.0
Trd, 000060.550, 310.0
Trd, 000060.575, 310.0
Trd, 000060.925, 310.0
Trd, 000060.975, 310.0
Trd, 000061.575, 310
Trd, 000062.075, 310.0
Trd, 000062.175, 310.0
Trd, 000063.225, 310
Trd, 000065.300, 310.0
Trd, 000066.725, 314
Trd, 000067.950, 314
Trd, 000068.250, 314
Trd, 000070.625, 315
Trd, 000120.175, 332
Trd, 000120.200, 325.0
Trd, 000120.375, 310.0
Trd, 000120.725, 310.0
Trd, 000120.975, 310.0
Trd, 000121.575, 310.0
Trd, 000122.075, 310.0
Trd, 000123.475, 310.0
Trd, 000124.925, 310.0
Trd, 000132.700, 311
Trd, 000133.850, 311
Trd, 000133.950, 311
Trd, 000180.150, 338.0
Trd, 000180.275, 426.0
Trd, 000180.300, 351.0
Trd, 000180.400, 310.0
Trd, 000180.525, 357
Trd, 000180.800, 356
Trd, 000180.875, 349
Trd, 000181.050, 347
Trd, 000181.675, 310.0
Trd, 000181.725, 310.0
Trd, 000182.500, 324
Trd, 000182.675, 336
Trd, 000186.175, 311
Trd, 000186.300, 312
Trd, 000240.200, 414.0
Trd, 000240.250, 426.0
Trd, 000240.325, 351.0
Trd, 000240.475, 346
Trd, 000240.550, 338.0
Trd, 000243.375, 310.0
Trd, 000244.050, 310.0
Trd, 000244.175, 310.0
Trd, 000247.850, 310.0
Trd, 000249.025, 310
Trd, 000249.625, 310.0
Trd, 000300.275, 310.0
Trd, 000300.300, 335
Trd, 000300.550, 367
Trd, 000300.925, 341
Trd, 000300.975, 338
Trd, 000301.450, 338
Trd, 000301.725, 335
Trd, 000302.025, 310.0
Trd, 000303.275, 310.0
Trd, 000303.425, 310.0
Trd, 000303.575, 310.0
Trd, 000304.500, 310.0
Trd, 000305.475, 311
Trd, 000306.175, 311
Trd, 000360.300, 414.0
Trd, 000360.325, 338.0
Trd, 000360.525, 345
Trd, 000360.625, 331
Trd, 000360.725, 340
Trd, 000360.925, 345
Trd, 000361.225, 344
Trd, 000361.275, 330
Trd, 000361.525, 325.0
Trd, 000362.600, 319
Trd, 000365.000, 310.0
Trd, 000365.050, 310.0
Trd, 000382.250, 312
Trd, 000382.675, 313
Trd, 000420.350, 339.0
Trd, 000420.375, 338.0
Trd, 000420.400, 310
Trd, 000420.900, 310.0
Trd, 000420.925, 310.0
Trd, 000421.075, 310.0
Trd, 000422.400, 310.0
Trd, 000422.875, 310.0
Trd, 000423.125, 310.0
Trd, 000431.000, 310.0
Trd, 000438.750, 312
Trd, 000448.050, 313
Trd, 000480.650, 312
Trd, 000480.675, 313
Trd, 000480.950, 312
Trd, 000480.975, 313
Trd, 000481.275, 310.0
Trd, 000481.475, 310.0
Trd, 000482.175, 310.0
Trd, 000482.550, 310.0
Trd, 000483.275, 310
Trd, 000483.300, 312
Trd, 000484.450, 312
Trd, 000484.800, 311
Trd, 000488.325, 316
Trd, 000495.325, 314
Trd, 000540.375, 313
Trd, 000540.575, 374
Trd, 000540.650, 338.0
Trd, 000540.850, 325.0
Trd, 000541.000, 312
Trd, 000541.200, 338
Trd, 000541.500, 329
Trd, 000541.800, 318
Trd, 000542.725, 318
Trd, 000543.125, 318
Trd, 000543.600, 317
Trd, 000544.700, 316
Trd, 000546.800, 310.0
Trd, 000548.125, 310.0
Trd, 000563.275, 310
