Trd, 000060.525, 352
Trd, 000060.650, 329
Trd, 000062.000, 321
Trd, 000062.875, 310.0
Trd, 000062.950, 310.0
Trd, 000063.375, 310.0
Trd, 000063.675, 310.0
Trd, 000063.725, 310.0
Trd, 000063.950, 310
Trd, 000066.025, 310.0
Trd, 000066.150, 310.0
Trd, 000068.250, 310.0
Trd, 000079.300, 310.0
Trd, 000102.475, 334
Trd, 000120.800, 356
Trd, 000121.375, 359
Trd, 000122.075, 360
Trd, 000122.375, 360
Trd, 000122.400, 357
Trd, 000122.875, 356
Trd, 000123.650, 354
Trd, 000123.700, 355
Trd, 000126.000, 339
Trd, 000126.975, 334
Trd, 000128.525, 325.0
Trd, 000128.550, 330
Trd, 000129.075, 330
Trd, 000134.925, 319
Trd, 000167.075, 310.0
Trd, 000180.225, 329
Trd, 000180.275, 325
Trd, 000180.650, 327
Trd, 000180.725, 328
Trd, 000180.950, 327
Trd, 000181.075, 327
Trd, 000181.200, 326
Trd, 000181.325, 326
Trd, 000181.375, 327
Trd, 000181.475, 325.0
Trd, 000181.550, 324
Trd, 000186.200, 317
Trd, 000188.950, 310.0
Trd, 000198.650, 310.0
Trd, 000241.400, 310
Trd, 000242.450, 310.0
Trd, 000242.625, 310.0
Trd, 000243.875, 310.0
Trd, 000244.175, 310.0
Trd, 000244.325, 310
Trd, 000244.400, 310.0
Trd, 000244.600, 310.0
Trd, 000245.225, 310.0
Trd, 000246.025, 311
Trd, 000246.250, 316
Trd, 000247.500, 311
Trd, 000266.625, 325
Trd, 000300.675, 328
Trd, 000300.925, 326
Trd, 000301.175, 328
Trd, 000301.275, 328
Trd, 000301.500, 327
Trd, 000302.625, 315
Trd, 000302.875, 319
Trd, 000303.250, 318
Trd, 000303.625, 318
Trd, 000303.975, 312
Trd, 000304.450, 313
Trd, 000306.525, 316
Trd, 000307.850, 317
Trd, 000313.900, 324
Trd, 000360.350, 383
Trd, 000361.075, 310.0
Trd, 000362.425, 310.0
Trd, 000363.075, 310.0
Trd, 000363.175, 310.0
Trd, 000363.250, 310.0
Trd, 000363.375, 310.0
Trd, 000363.625, 310.0
Trd, 000363.925, 310.0
Trd, 000366.650, 310.0
Trd, 000370.625, 342
Trd, 000374.575, 314.0
Trd, 000387.800, 327
Trd, 000420.650, 319
Trd, 000420.775, 319
Trd, 000421.050, 318
Trd, 000421.425, 315
Trd, 000421.525, 315
Trd, 000421.800, 316
Trd, 000422.025, 314
Trd, 000422.200, 314
Trd, 000422.600, 314
Trd, 000423.000, 314
Trd, 000424.525, 314
Trd, 000426.800, 313
Trd, 000429.025, 312
Trd, 000432.150, 312.0
Trd, 000481.125, 324
Trd, 000481.575, 323
Trd, 000481.725, 323
Trd, 000481.800, 323
Trd, 000481.900, 324
Trd, 000482.025, 323
Trd, 000482.650, 322
Trd, 000483.250, 323
Trd, 000484.550, 320
Trd, 000484.875, 320
Trd, 000485.800, 315
Trd, 000486.700, 319
Trd, 000487.125, 337
Trd, 000488.650, 311.0
Trd, 000540.425, 412
Trd, 000541.050, 323
Trd, 000541.100, 323
Trd, 000541.525, 319
Trd, 000542.450, 310
Trd, 000542.475, 310.0
Trd, 000543.150, 314
Trd, 000543.725, 314
Trd, 000544.050, 314
Trd, 000544.200, 315
Trd, 000544.650, 315
Trd, 000544.800, 314
Trd, 000547.025, 324
Trd, 000551.200, 338
